time,c0,c1,v0,v1,i0,i1
1520753426.37,79,5,8059000,7380000,552000,0
1520753427.37,79,5,8061000,7380000,516000,0
1520753428.38,79,5,8064000,7380000,463000,0
1520753429.39,79,5,8064000,7380000,463000,0
1520753430.39,79,5,8063000,7380000,474000,0
1520753431.4,79,5,8067000,7380000,468000,0
1520753432.41,79,5,8064000,7380000,463000,0
1520753433.41,79,5,8066000,7380000,465000,0
1520753434.42,79,5,8068000,7380000,470000,0
1520753435.43,79,5,8066000,7380000,504000,0
1520753436.44,79,5,8067000,7380000,472000,0
1520753437.44,79,5,8064000,7380000,476000,0
1520753438.45,79,5,8066000,7380000,493000,0
1520753439.46,79,5,8065000,7380000,473000,0
1520753440.47,79,5,8069000,7380000,470000,0
1520753441.47,79,5,8066000,7380000,460000,0
1520753442.48,79,5,8067000,7380000,476000,0
1520753443.49,79,5,8070000,7380000,482000,0
1520753444.5,79,5,8068000,7380000,463000,0
1520753445.5,79,5,8068000,7380000,466000,0
1520753446.51,79,5,8070000,7380000,469000,0
1520753447.52,79,5,8065000,7380000,469000,0
1520753448.53,79,5,8066000,7380000,462000,0
1520753449.54,79,5,8069000,7380000,470000,0
1520753450.54,79,5,8068000,7380000,465000,0
1520753451.55,78,5,8067000,7380000,459000,0
1520753452.55,78,5,8069000,7380000,465000,0
1520753453.56,78,5,8069000,7380000,460000,0
1520753454.57,78,5,8070000,7380000,457000,0
1520753455.58,78,5,8068000,7380000,492000,0
1520753456.59,78,5,8066000,7380000,493000,0
1520753457.59,78,5,8071000,7380000,451000,0
1520753458.6,78,5,8076000,7380000,421000,0
1520753459.61,78,5,8075000,7380000,402000,0
1520753460.62,78,5,8076000,7380000,397000,0
1520753461.63,78,5,8077000,7380000,403000,0
1520753462.64,78,5,8077000,7380000,401000,0
1520753463.65,78,5,8049000,7380000,578000,0
1520753464.66,78,5,8058000,7380000,633000,0
1520753465.66,78,5,8036000,7381000,833000,0
1520753466.67,78,5,8018000,7381000,865000,0
1520753467.69,78,5,8019000,7381000,956000,0
1520753468.7,78,5,8045000,7381000,742000,0
1520753469.71,78,5,8031000,7381000,757000,0
1520753470.72,78,5,8042000,7381000,722000,0
1520753471.73,78,5,8034000,7381000,765000,0
1520753472.73,78,5,8040000,7381000,847000,0
1520753473.74,78,5,8025000,7381000,1089000,0
1520753474.75,78,5,8018000,7381000,1055000,0
1520753475.76,78,5,8019000,7381000,871000,0
1520753476.76,78,5,8035000,7381000,865000,0
1520753477.77,78,5,8020000,7381000,830000,0
1520753478.78,78,5,8011000,7381000,836000,0
1520753479.79,78,5,8029000,7381000,787000,0
1520753480.8,78,5,8033000,7381000,794000,0
1520753481.81,78,5,8022000,7381000,918000,0
1520753482.82,78,5,8022000,7381000,881000,0
1520753483.82,78,5,8025000,7381000,846000,0
1520753484.83,78,5,8010000,7381000,1005000,0
1520753485.85,78,5,8035000,7381000,816000,0
1520753486.86,78,5,8028000,7381000,712000,0
1520753487.86,78,5,8023000,7381000,779000,0
1520753488.87,78,5,8032000,7381000,820000,0
1520753489.88,78,5,8032000,7381000,729000,0
1520753490.89,78,5,8007000,7381000,849000,0
1520753491.9,78,5,8016000,7381000,961000,0
1520753492.91,78,5,8018000,7381000,798000,0
1520753493.91,78,5,8022000,7381000,829000,0
1520753494.92,78,5,8028000,7381000,763000,0
1520753495.93,78,5,8017000,7381000,828000,0
1520753496.94,78,5,8029000,7381000,844000,0
1520753497.95,78,5,8022000,7381000,725000,0
1520753498.96,78,5,8033000,7381000,651000,0
1520753499.97,78,5,8032000,7381000,669000,0
1520753500.98,78,5,8030000,7381000,691000,0
1520753501.99,78,5,8040000,7381000,610000,0
1520753502.99,78,5,8036000,7381000,619000,0
1520753504.0,78,5,8048000,7381000,624000,0
1520753505.01,78,5,8055000,7381000,441000,0
1520753506.02,78,5,8050000,7381000,471000,0
1520753507.03,78,5,8057000,7381000,448000,0
1520753508.04,78,5,8057000,7381000,450000,0
1520753509.04,78,5,8059000,7381000,447000,0
1520753510.05,78,5,8058000,7381000,501000,0
1520753511.06,78,5,8059000,7381000,451000,0
1520753512.07,78,5,8029000,7381000,688000,0
1520753513.08,78,5,8031000,7381000,671000,0
1520753514.09,78,5,8035000,7381000,634000,0
1520753515.1,78,5,8024000,7381000,703000,0
1520753516.11,78,5,8053000,7381000,520000,0
1520753517.11,78,5,8055000,7381000,463000,0
1520753518.12,78,5,8057000,7381000,511000,0
1520753519.13,78,5,8042000,7381000,644000,0
1520753520.13,78,5,8050000,7381000,583000,0
1520753521.14,78,5,8043000,7381000,632000,0
1520753522.15,78,5,8048000,7381000,629000,0
1520753523.16,78,5,8037000,7381000,605000,0
1520753524.17,78,5,8043000,7381000,607000,0
1520753525.18,78,5,8047000,7379000,596000,0
1520753526.18,78,5,8048000,7379000,563000,0
1520753527.19,78,5,8044000,7379000,613000,0
1520753528.2,78,5,8043000,7379000,564000,0
1520753529.21,78,5,8044000,7379000,579000,0
1520753530.21,78,5,8050000,7379000,616000,0
1520753531.22,78,5,8027000,7379000,698000,0
1520753532.23,78,5,8016000,7379000,851000,0
1520753533.24,78,5,8038000,7379000,699000,0
1520753534.25,78,5,8009000,7379000,746000,0
1520753535.26,78,5,8023000,7379000,750000,0
1520753536.27,78,5,8038000,7379000,664000,0
1520753537.28,78,5,8037000,7379000,606000,0
1520753538.28,78,5,8000000,7379000,987000,0
1520753539.29,78,5,8014000,7379000,872000,0
1520753540.3,78,5,8012000,7379000,851000,0
1520753541.31,78,5,8008000,7379000,788000,0
1520753542.32,78,5,8019000,7379000,817000,0
1520753543.33,78,5,8020000,7379000,762000,0
1520753544.34,78,5,8047000,7379000,554000,0
1520753545.35,78,5,8050000,7379000,473000,0
1520753546.35,78,5,8053000,7379000,456000,0
1520753547.36,78,5,8048000,7379000,462000,0
1520753548.37,78,5,8046000,7379000,496000,0
1520753549.37,78,5,8053000,7379000,482000,0
1520753550.38,78,5,8057000,7379000,442000,0
1520753551.38,78,5,8054000,7379000,448000,0
1520753552.39,78,5,8052000,7379000,474000,0
1520753553.4,78,5,8057000,7379000,443000,0
1520753554.4,78,5,8056000,7379000,451000,0
1520753555.41,78,5,8050000,7379000,481000,0
1520753556.42,78,5,8055000,7379000,484000,0
1520753557.43,78,5,8057000,7379000,446000,0
1520753558.44,78,5,8039000,7379000,727000,0
1520753559.44,78,5,8035000,7379000,656000,0
1520753560.45,78,5,8034000,7379000,681000,0
1520753561.46,78,5,8038000,7379000,690000,0
1520753562.47,78,5,8048000,7379000,551000,0
1520753563.48,78,5,8043000,7379000,610000,0
1520753564.48,78,5,8049000,7379000,559000,0
1520753565.49,78,5,7999000,7379000,1157000,0
1520753566.49,78,5,8016000,7379000,870000,0
1520753567.5,78,5,7996000,7379000,909000,0
1520753568.51,78,5,8036000,7379000,675000,0
1520753569.52,78,5,8022000,7379000,655000,0
1520753570.53,78,5,8011000,7379000,798000,0
1520753571.53,78,5,8017000,7379000,720000,0
1520753572.54,78,5,8029000,7379000,758000,0
1520753573.55,78,5,8009000,7379000,842000,0
1520753574.56,78,5,8032000,7379000,681000,0
1520753575.57,78,5,8043000,7379000,531000,0
1520753576.57,78,5,8047000,7379000,516000,0
1520753577.58,78,5,8000000,7379000,838000,0
1520753578.59,78,5,8017000,7379000,852000,0
1520753579.6,78,5,8042000,7379000,624000,0
1520753580.61,78,5,8015000,7379000,901000,0
1520753581.62,78,5,7977000,7379000,1030000,0
1520753582.62,78,5,8022000,7379000,740000,0
1520753583.63,78,5,8016000,7379000,717000,0
1520753584.64,78,5,8026000,7379000,655000,0
1520753585.65,78,5,8030000,7379000,653000,0
1520753586.66,78,5,8029000,7379000,617000,0
1520753587.66,78,5,7990000,7379000,1333000,0
1520753588.67,78,5,7988000,7379000,1097000,0
1520753589.68,78,5,8015000,7379000,771000,0
1520753590.68,78,5,8019000,7379000,795000,0
1520753591.69,78,5,7940000,7379000,1130000,0
1520753592.7,78,5,7993000,7379000,1045000,0
1520753593.7,78,5,8011000,7379000,920000,0
1520753594.72,78,5,7930000,7379000,1294000,0
1520753595.72,78,5,7949000,7379000,1194000,0
1520753596.73,78,5,7992000,7379000,806000,0
1520753597.73,78,5,8018000,7379000,725000,0
1520753598.74,78,5,7998000,7379000,955000,0
1520753599.75,78,5,7973000,7379000,778000,0
1520753600.75,78,5,8037000,7379000,523000,0
1520753601.76,78,5,8026000,7379000,574000,0
1520753602.77,78,5,8025000,7379000,716000,0
1520753603.78,78,5,8029000,7379000,589000,0
1520753604.79,78,5,8036000,7379000,531000,0
1520753605.79,78,5,7987000,7379000,898000,0
1520753606.8,78,5,7996000,7379000,905000,0
1520753607.81,78,5,8023000,7379000,635000,0
1520753608.82,78,5,8032000,7379000,645000,0
1520753609.83,78,5,8026000,7379000,596000,0
1520753610.84,78,5,8023000,7379000,661000,0
1520753611.85,78,5,8022000,7379000,650000,0
1520753612.85,78,5,7994000,7379000,727000,0
1520753613.86,78,5,8029000,7379000,581000,0
1520753614.87,78,5,8026000,7379000,671000,0
1520753615.88,78,5,8031000,7379000,668000,0
1520753616.89,78,5,8029000,7379000,649000,0
1520753617.9,78,5,8026000,7379000,600000,0
1520753618.9,78,5,8032000,7379000,561000,0
1520753619.91,78,5,8013000,7379000,711000,0
1520753620.92,78,5,8027000,7379000,689000,0
1520753621.92,78,5,8011000,7379000,985000,0
1520753622.93,78,5,7978000,7379000,1098000,0
1520753623.94,78,5,7988000,7379000,1072000,0
1520753624.95,78,5,8011000,7379000,834000,0
1520753625.96,78,5,8011000,7379000,762000,0
1520753626.96,78,5,7996000,7379000,773000,0
1520753627.97,78,5,8016000,7379000,760000,0
1520753628.98,78,5,8011000,7379000,782000,0
1520753629.99,78,5,8031000,7379000,614000,0
1520753631.0,78,5,8037000,7379000,501000,0
1520753632.01,78,5,8032000,7379000,500000,0
1520753633.01,78,5,8036000,7379000,532000,0
1520753634.02,78,5,8033000,7379000,500000,0
1520753635.02,77,5,8034000,7379000,498000,0
1520753636.03,77,5,8038000,7379000,511000,0
1520753637.04,77,5,8036000,7379000,496000,0
1520753638.05,77,5,8034000,7379000,512000,0
1520753639.06,77,5,8034000,7379000,523000,0
1520753640.06,77,5,8035000,7379000,498000,0
1520753641.07,77,5,8037000,7379000,496000,0
1520753642.08,77,5,8025000,7379000,523000,0
1520753643.08,77,5,8027000,7379000,821000,0
1520753644.09,77,5,8017000,7379000,680000,0
1520753645.1,77,5,8027000,7380000,633000,0
1520753646.1,77,5,8028000,7380000,633000,0
1520753647.11,77,5,8031000,7380000,563000,0
1520753648.12,77,5,8027000,7380000,599000,0
1520753649.13,77,5,8021000,7380000,614000,0
1520753650.13,77,5,8013000,7380000,711000,0
1520753651.14,77,5,8022000,7380000,646000,0
1520753652.15,77,5,8030000,7380000,577000,0
1520753653.16,77,5,8018000,7380000,653000,0
1520753654.16,77,5,8028000,7380000,624000,0
1520753655.17,77,5,8002000,7380000,930000,0
1520753656.18,77,5,8000000,7380000,791000,0
1520753657.18,77,5,8016000,7380000,697000,0
1520753658.19,77,5,7996000,7380000,861000,0
1520753659.19,77,5,7917000,7380000,1134000,0
1520753660.2,77,5,7980000,7380000,1042000,0
1520753661.21,77,5,7987000,7380000,958000,0
1520753662.21,77,5,7955000,7380000,1112000,0
1520753663.22,77,5,7983000,7380000,1030000,0
1520753664.23,77,5,7977000,7380000,1311000,0
1520753665.24,77,5,7924000,7380000,1173000,0
1520753666.25,77,5,7907000,7380000,1575000,0
1520753667.26,77,5,7957000,7380000,1340000,0
1520753668.26,77,5,7937000,7380000,1044000,0
1520753669.27,77,5,7940000,7380000,1297000,0
1520753670.27,77,5,7912000,7380000,1439000,0
1520753671.28,77,5,7922000,7380000,1415000,0
1520753672.28,77,5,7940000,7380000,1244000,0
1520753673.29,77,5,7952000,7380000,1258000,0
1520753674.3,77,5,7945000,7380000,1383000,0
1520753675.31,77,5,7916000,7380000,1431000,0
1520753676.31,77,5,7938000,7380000,1359000,0
1520753677.32,77,5,7917000,7380000,1511000,0
1520753678.32,77,5,7957000,7380000,1401000,0
1520753679.33,77,5,7942000,7380000,1515000,0
1520753680.34,77,5,7963000,7380000,1295000,0
1520753681.34,77,5,7945000,7380000,1357000,0
1520753682.35,77,5,7912000,7380000,1495000,0
1520753683.35,77,5,7927000,7380000,1368000,0
1520753684.36,77,5,7925000,7380000,1437000,0
1520753685.37,77,5,7915000,7380000,1475000,0
1520753686.38,77,5,7933000,7380000,1294000,0
1520753687.38,77,5,7929000,7380000,1274000,0
1520753688.39,77,5,7950000,7380000,1258000,0
1520753689.39,77,5,7928000,7380000,1255000,0
1520753690.4,77,5,7959000,7380000,1185000,0
1520753691.41,77,5,7938000,7380000,1188000,0
1520753692.41,77,5,7942000,7380000,1112000,0
1520753693.42,77,5,7956000,7380000,1046000,0
1520753694.43,77,5,7932000,7380000,1150000,0
1520753695.44,77,5,7939000,7380000,1142000,0
1520753696.45,77,5,7942000,7380000,1156000,0
1520753697.46,77,5,7949000,7380000,1115000,0
1520753698.46,77,5,7948000,7380000,1132000,0
1520753699.47,77,5,7989000,7380000,713000,0
1520753700.48,77,5,7960000,7380000,848000,0
1520753701.48,77,5,8000000,7380000,529000,0
1520753702.49,77,5,8003000,7380000,498000,0
1520753703.5,77,5,8006000,7380000,498000,0
1520790134.78,74,-9999,8086000,0,9000,0
1520790135.78,74,-9999,7862000,0,1819000,0
1520790136.78,74,-9999,7962000,0,1479000,0
1520790138.01,74,-9999,8018000,0,405000,0
1520790139.01,74,-9999,8023000,0,501000,0
1520790140.01,74,-9999,7975000,0,387000,0
1520790141.02,74,100,8021000,8736000,573000,0
1520790142.02,74,100,8047000,8735000,280000,0
1520790143.03,74,100,8065000,8733000,98000,12000
1520790144.04,74,100,8071000,8694000,0,177000
1520790145.05,74,100,8071000,8697000,0,157000
1520790146.06,74,-9999,8060000,0,125000,0
1520790147.06,74,-9999,8135000,0,-493000,0
1520791382.43,93,100,8716000,8735000,-1207000,0
1520791383.45,93,100,8691000,8735000,-1092000,0
1520791384.45,93,100,8708000,8735000,-970000,0
1520791385.46,93,100,8718000,8735000,-1198000,0
1520791386.47,93,100,8718000,8735000,-1209000,0
1520791387.48,93,100,8717000,8735000,-1200000,0
1520791388.48,93,100,8709000,8735000,-1143000,0
1520791389.49,93,100,8712000,8735000,-1124000,0
1520791390.5,93,100,8708000,8735000,-1172000,0
1520791391.51,93,100,8718000,8735000,-1202000,0
1520791392.52,93,100,8718000,8735000,-1209000,0
1520791393.53,93,100,8719000,8736000,-1202000,0
1520791394.53,93,100,8718000,8737000,-1210000,0
1520791395.54,93,100,8718000,8737000,-1207000,0
1520791396.56,93,100,8717000,8737000,-1207000,0
1520791397.51,93,100,8717000,8737000,-1206000,0
1520791398.52,93,100,8717000,8736000,-1196000,0
1520791399.53,93,100,8718000,8737000,-1203000,0
1520791400.54,93,100,8718000,8737000,-1198000,0
1520791401.55,93,100,8718000,8736000,-1201000,0
1520791402.55,93,100,8717000,8736000,-1203000,0
1520791403.56,93,100,8718000,8736000,-1202000,0
1520791404.57,93,100,8718000,8736000,-1198000,0
1520791405.58,93,100,8717000,8736000,-1198000,0
1520791406.59,93,100,8717000,8736000,-1196000,0
1520791407.6,93,100,8717000,8737000,-1196000,0
1520791408.6,93,100,8718000,8736000,-1196000,0
1520791409.61,93,100,8718000,8737000,-1196000,0
1520791410.62,93,100,8718000,8736000,-1196000,0
1520791411.62,93,100,8717000,8737000,-1195000,0
1520791412.63,93,100,8718000,8736000,-1191000,0
1520791413.64,93,100,8719000,8737000,-1194000,0
1520791414.64,93,100,8718000,8737000,-1191000,0
1520791415.65,93,100,8719000,8736000,-1191000,0
1520791416.66,93,100,8718000,8737000,-1191000,0
1520791417.67,93,100,8718000,8736000,-1190000,0
1520791418.68,93,100,8718000,8737000,-1189000,0
1520791419.69,93,100,8719000,8736000,-1188000,0
1520792686.25,93,100,8466000,8731000,11000,5000
1520792687.26,93,100,8273000,8730000,1346000,12000
1520792688.27,93,100,8416000,8723000,475000,61000
1520792689.28,93,100,8455000,8591000,174000,610000
1520792690.29,93,100,8463000,8555000,0,794000
1520792691.3,93,100,8464000,8515000,0,965000
1520792692.3,93,100,8464000,8540000,0,770000
1520792693.31,93,100,8464000,8542000,0,772000
1520792694.32,93,100,8464000,8533000,0,775000
1520792695.33,93,100,8464000,8539000,0,762000
1520792696.34,93,100,8465000,8537000,0,771000
1520792697.35,93,100,8465000,8516000,0,816000
1520792698.35,93,100,8465000,8562000,0,624000
1520792699.36,93,100,8465000,8563000,0,626000
1520792700.37,93,100,8465000,8569000,0,609000
1520792701.38,93,100,8465000,8570000,0,618000
1520792702.39,93,100,8465000,8583000,0,548000
1520792703.4,93,100,8465000,8587000,0,544000
1520792704.4,93,100,8465000,8587000,0,538000
1520792705.41,93,100,8465000,8587000,0,578000
1520792706.42,93,100,8465000,8573000,0,587000
1520792707.43,93,100,8465000,8582000,0,553000
1520792708.43,93,100,8465000,8584000,0,537000
1520792709.44,93,100,8465000,8579000,0,573000
1520792710.45,93,100,8466000,8574000,0,556000
1520792711.46,93,100,8466000,8579000,0,552000
1520792712.47,93,100,8466000,8578000,0,573000
1520792713.48,93,100,8466000,8566000,0,630000
1520792714.49,93,100,8466000,8552000,0,629000
1520792715.49,93,100,8466000,8484000,0,981000
1520792716.5,93,100,8466000,8536000,0,916000
1520792717.51,93,100,8466000,8449000,0,1054000
1520792718.52,93,100,8466000,8471000,0,929000
1520792719.53,93,100,8466000,8534000,0,714000
1520792720.54,93,100,8466000,8511000,0,799000
1520792721.55,93,100,8466000,8386000,0,1142000
1520792722.55,93,100,8466000,8326000,0,1433000
1520792723.56,93,100,8466000,8503000,0,858000
1520792724.57,93,100,8466000,8495000,0,826000
1520792725.58,93,100,8466000,8451000,0,1020000
1520792726.58,93,100,8466000,8533000,0,674000
1520792727.59,93,100,8466000,8286000,0,1761000
1520792728.6,93,100,8466000,8378000,0,1553000
1520792729.61,93,99,8466000,8463000,0,914000
1520792730.62,93,99,8466000,8510000,0,763000
1520792731.63,93,99,8466000,8500000,0,806000
1520792732.64,93,99,8466000,8494000,0,860000
1520792733.65,93,99,8466000,8505000,0,772000
1520792734.66,93,99,8466000,8486000,0,866000
1520792735.67,93,99,8466000,8473000,0,891000
1520792736.68,93,99,8466000,8460000,0,925000
1520792737.68,93,99,8466000,8483000,0,937000
1520792738.69,93,99,8466000,8224000,0,1930000
1520792739.7,93,99,8466000,8418000,0,1127000
1520792740.71,93,99,8466000,8455000,0,1025000
1520792741.72,93,99,8466000,8452000,0,963000
1520792742.73,93,99,8466000,8488000,0,777000
1520792743.74,93,99,8467000,8464000,0,923000
1520792744.75,93,99,8467000,8443000,0,944000
1520792745.76,93,99,8466000,8469000,0,867000
1520792746.77,93,99,8467000,8494000,0,798000
1520792747.78,93,99,8467000,8486000,0,825000
1520792748.79,93,99,8467000,8505000,0,690000
1520792749.8,93,99,8467000,8539000,0,625000
1520792750.81,93,99,8466000,8549000,0,564000
1520792751.81,93,99,8467000,8549000,0,570000
1520792752.82,93,99,8467000,8552000,0,559000
1520792753.83,93,99,8467000,8544000,0,587000
1520792754.83,93,99,8467000,8547000,0,554000
1520792755.84,93,99,8467000,8552000,0,558000
1520792756.85,93,99,8467000,8545000,0,574000
1520792757.86,93,99,8467000,8550000,0,564000
1520792758.87,93,99,8467000,8551000,0,563000
1520792759.87,93,99,8467000,8551000,0,558000
1520792760.88,93,99,8467000,8549000,0,632000
1520792761.89,93,99,8467000,8544000,0,577000
1520792762.9,93,99,8467000,8514000,0,693000
1520792763.9,93,99,8467000,8462000,0,902000
1520792764.91,93,99,8467000,8433000,0,1015000
1520792765.92,93,99,8467000,8478000,0,954000
1520792766.93,93,99,8467000,8496000,0,793000
1520792767.94,93,99,8467000,8531000,0,607000
1520792768.95,93,99,8467000,8536000,0,632000
1520792769.95,93,99,8467000,8539000,0,603000
1520792770.96,93,99,8467000,8539000,0,609000
1520792771.97,93,99,8467000,8527000,0,685000
1520792772.97,93,99,8467000,8525000,0,660000
1520792773.98,93,99,8467000,8531000,0,642000
1520792774.99,93,99,8467000,8535000,0,628000
1520792776.0,93,99,8467000,8521000,0,657000
1520792777.01,93,99,8467000,8445000,0,920000
1520792778.02,93,99,8467000,8509000,0,680000
1520792779.02,93,99,8467000,8516000,0,719000
1520792780.03,93,99,8467000,8454000,0,1148000
1520792781.04,93,99,8467000,8449000,0,999000
1520792782.05,93,99,8467000,8476000,0,797000
1520792783.06,93,99,8467000,8504000,0,749000
1520792784.06,93,99,8467000,8521000,0,655000
1520792785.07,93,99,8467000,8516000,0,735000
1520792786.08,93,99,8467000,8508000,0,786000
1520792787.09,93,99,8467000,8520000,0,672000
1520792788.09,93,99,8467000,8535000,0,593000
1520792789.1,93,99,8467000,8545000,0,560000
1520792790.11,93,99,8467000,8545000,0,554000
1520792791.12,93,99,8467000,8546000,0,573000
1520792792.13,93,99,8467000,8544000,0,561000
1520792793.13,93,99,8467000,8544000,0,578000
1520792794.14,93,99,8467000,8547000,0,565000
1520792795.15,93,99,8467000,8545000,0,570000
1520792796.16,93,99,8467000,8537000,0,617000
